store_name,age,info,url,instagram,sta1_shop_url
컴온빈센트,"10대,20대,30대",언더웨어,http://www.comeonvincent.com,comeon_vincent,https://www.sta1.com/shops/2651?shopType=S&gndr=F
데이디데이,10대,십대쇼핑몰,http://www.xn--2n1ba37ju43bca.com/,no_instagram,https://www.sta1.com/shops/3136?shopType=S&gndr=F
제이탐탐,10대,십대쇼핑몰,http://www.jtamtam.co.kr/,j_tamtam,https://www.sta1.com/shops/2806?shopType=S&gndr=F
엘리시아,"20대,30대","빅사이즈,심플베이직",http://www.ely-sia.net,elysia_official,https://www.sta1.com/shops/627?shopType=S&gndr=F
레티첼라,"20대,30대","럭셔리·명품,페미닌",http://www.reticella.co.kr/,reticella_inc_,https://www.sta1.com/shops/1613?shopType=S&gndr=F
룩넌,"10대,20대","십대쇼핑몰,심플베이직",http://www.looknone.co.kr,no_instagram,https://www.sta1.com/shops/3019?shopType=S&gndr=F
체리빌레,20대,"러블리,모던시크",http://cherryville.co.kr,cherryville__,https://www.sta1.com/shops/1724?shopType=S&gndr=F
플랜제이,"20대,30대","섹시,모던시크",http://www.planj.co.kr,planj_kr,https://www.sta1.com/shops/2546?shopType=S&gndr=F
더윤즈,20대,"러블리,심플베이직",http://theyoons.co.kr,"theyoons.ssu,theyoons",https://www.sta1.com/shops/1611?shopType=S&gndr=F
파인땡큐,20대,"러블리,페미닌",http://www.fine-thankyou.com/,fine_sem,https://www.sta1.com/shops/88?shopType=S&gndr=F
스타일베리,"20대,30대","러블리,페미닌",http://www.styleberry.co.kr/,"styleberry_,styleberry_official",https://www.sta1.com/shops/1106?shopType=S&gndr=F
쇼미,10대,십대쇼핑몰,http://www.show-me.kr/,no_instagram,https://www.sta1.com/shops/1515?shopType=S&gndr=F
나무그림,30대,"미시스타일,심플베이직",http://www.na-mu.co.kr/,no_instagram,https://www.sta1.com/shops/4760?shopType=S&gndr=F
가방팝,"10대,20대","가방,패션잡화",http://www.gabangpop.co.kr,gabang_popstagram,https://www.sta1.com/shops/1967?shopType=S&gndr=F
다니러브,30대,"모던시크,미시스타일",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/900?shopType=S&gndr=F
업클로젯,30대,"럭셔리·명품,페미닌",http://www.up-closet.com/,up.closet,https://www.sta1.com/shops/2817?shopType=S&gndr=F
리브어리,"10대,20대","러블리,십대쇼핑몰",http://www.liveary.com,"aridiary_,liveary_official",https://www.sta1.com/shops/2860?shopType=S&gndr=F
미스캔디,30대,"모던시크,미시스타일",http://misscandy.co.kr,ilove_misscandy,https://www.sta1.com/shops/19?shopType=S&gndr=F
나는마리,30대,"럭셔리·명품,페미닌",http://www.iammari.com/,iammari1,https://www.sta1.com/shops/2826?shopType=S&gndr=F
피오나,30대,"럭셔리·명품,페미닌",http://www.myfiona.co.kr,myfiona.co.kr,https://www.sta1.com/shops/884?shopType=S&gndr=F
리미샵,30대,"럭셔리·명품,페미닌",http://www.limishop.co.kr/,pinkboll_limi,https://www.sta1.com/shops/44?shopType=S&gndr=F
쉬즈스토리,"20대,30대","모던시크,페미닌",http://shes-story.co.kr,no_instagram,https://www.sta1.com/shops/124?shopType=S&gndr=F
어라운드101,"20대,30대","모던시크,심플베이직",http://around101.com,around101_official,https://www.sta1.com/shops/2845?shopType=S&gndr=F
금찌,"20대,30대","섹시,페미닌",http://gumzzi.co.kr,"gumzzi,ladyplus_5xl",https://www.sta1.com/shops/289?shopType=S&gndr=F
에이와비,10대,십대쇼핑몰,http://www.awab.co.kr/,awab1225,https://www.sta1.com/shops/2842?shopType=S&gndr=F
더옷장,30대,"모던시크,유니크",http://www.theozzang.com,theozzang_heeya,https://www.sta1.com/shops/1435?shopType=S&gndr=F
더우먼,30대,"럭셔리·명품,미시스타일",http://thewoman.kr,no_instagram,https://www.sta1.com/shops/4964?shopType=S&gndr=F
스프링콤마,"10대,20대","유니크,십대쇼핑몰",http://www.springcomma.com/,springcomma,https://www.sta1.com/shops/2920?shopType=S&gndr=F
그녀처럼,30대,"모던시크,페미닌",http://www.likeher.kr/,no_instagram,https://www.sta1.com/shops/1614?shopType=S&gndr=F
핫텐,10대,십대쇼핑몰,http://hot-10.com,hot.10,https://www.sta1.com/shops/2351?shopType=S&gndr=F
원파운드,"20대,30대","커플룩·비치룩,심플베이직",http://onepound.kr/,"onepoundlife,onepoundboy",https://www.sta1.com/shops/4524?shopType=S&gndr=F
수달쌀롱,"10대,20대","러블리,모던시크",http://www.sudalsalon.co.kr/,sudalsalon,https://www.sta1.com/shops/4402?shopType=S&gndr=F
이니에스타,"10대,20대,30대",쥬얼리,http://www.iniesta.co.kr/,iniesta_jewelry,https://www.sta1.com/shops/4667?shopType=S&gndr=F
러브미우,"20대,30대","모던시크,유니크",http://www.luvmiu.com,love_boki,https://www.sta1.com/shops/2795?shopType=S&gndr=F
핑크로켓,"10대,20대,30대",쥬얼리,http://www.pink-rocket.com,pinkrocket_shop,https://www.sta1.com/shops/972?shopType=S&gndr=F
할리샵,"10대,20대,30대",슈즈,http://www.hollyshop.co.kr/,no_instagram,https://www.sta1.com/shops/2937?shopType=S&gndr=F
배드블러드,"20대,30대","섹시,페미닌",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/4387?shopType=S&gndr=F
바이선,30대,"럭셔리·명품,페미닌",http://www.by-sun.com/,bysun_official,https://www.sta1.com/shops/269?shopType=S&gndr=F
리치무드,"10대,20대","빅사이즈,심플베이직",http://richmood.co.kr/,richmood_,https://www.sta1.com/shops/4893?shopType=S&gndr=F
라라미,"20대,30대","페미닌,심플베이직",http://www.lalame.net/,lalame_official,https://www.sta1.com/shops/4638?shopType=S&gndr=F
데얼쉬이즈,"20대,30대","러블리,심플베이직",http://theresheis.kr/index.html,no_instagram,https://www.sta1.com/shops/4980?shopType=S&gndr=F
라라봉,"10대,20대","유니크,십대쇼핑몰",http://www.lalabong.co.kr/,lalabong_insta,https://www.sta1.com/shops/2749?shopType=S&gndr=F
팜므뮤즈,20대,"모던시크,유니크",http://www.femmemuse.co.kr,femmemuse_official,https://www.sta1.com/shops/2827?shopType=S&gndr=F
어나더랭귀지,20대,"유니크,심플베이직",http://another-language.com/,anotherlanguage_official,https://www.sta1.com/shops/945?shopType=S&gndr=F
스컬피그,"10대,20대,30대",피트니스,https://www.skullpig.com/,skullpig_official,https://www.sta1.com/shops/5041?shopType=S&gndr=F
톰앤래빗,"20대,30대","러블리,모던시크",http://www.tomnrabbit.co.kr/,no_instagram,https://www.sta1.com/shops/283?shopType=S&gndr=F
코디쉬,30대,"미시스타일,페미닌",http://www.codishe.com/,no_instagram,https://www.sta1.com/shops/34?shopType=S&gndr=F
준쥬얼리,"10대,20대,30대",쥬얼리,http://www.junjewelry.com/,junjewelry_official,https://www.sta1.com/shops/4662?shopType=S&gndr=F
미샵,30대,"럭셔리·명품,미시스타일",http://www.misharp.co.kr,misharp2006,https://www.sta1.com/shops/3192?shopType=S&gndr=F
무무,30대,"미시스타일,심플베이직",http://www.mu-mu.co.kr/,salgu32,https://www.sta1.com/shops/191?shopType=S&gndr=F
귤팩토리,"10대,20대,30대",쥬얼리,http://www.gyul-factory.com/,kkkgyuri,https://www.sta1.com/shops/4461?shopType=S&gndr=F
에이미우,30대,"미시스타일,심플베이직",http://www.a-miu.com/,a.miu_yj,https://www.sta1.com/shops/3175?shopType=S&gndr=F
나는예쁘다,"20대,30대","섹시,페미닌",http://www.iampretty.tv/,iampretty_official,https://www.sta1.com/shops/950?shopType=S&gndr=F
마리앙,"20대,30대","미시스타일,심플베이직",http://www.mariang.co.kr/,mariangmode,https://www.sta1.com/shops/26?shopType=S&gndr=F
21드레스룸,"20대,30대","럭셔리·명품,페미닌",http://21dressroom.com/,21dressroom,https://www.sta1.com/shops/4356?shopType=S&gndr=F
바비앤펌킨,20대,"섹시,페미닌",http://www.babinpumkin.com,babinpumkin,https://www.sta1.com/shops/129?shopType=S&gndr=F
906스튜디오,"10대,20대","러블리,십대쇼핑몰",http://www.906studio.co.kr/,906studio_official,https://www.sta1.com/shops/3146?shopType=S&gndr=F
잇슈,"10대,20대,30대",슈즈,http://www.itshu.co.kr/,itshushoes,https://www.sta1.com/shops/1609?shopType=S&gndr=F
주와,30대,"유니크,심플베이직",http://www.zuwa.co.kr,_zuwa_,https://www.sta1.com/shops/1166?shopType=S&gndr=F
아포에스토,30대,"모던시크,미시스타일",http://www.apuesto.co.kr,no_instagram,https://www.sta1.com/shops/2769?shopType=S&gndr=F
그랩,20대,"모던시크,심플베이직",http://www.g-r-a-b.com,shop_grab,https://www.sta1.com/shops/3331?shopType=S&gndr=F
티라미슈,30대,"미시스타일,페미닌",http://www.tiramisustyle.com/,no_instagram,https://www.sta1.com/shops/2925?shopType=S&gndr=F
해피텐,30대,"빅사이즈,심플베이직",http://www.happy10.co.kr/,happy10_official,https://www.sta1.com/shops/2798?shopType=S&gndr=F
커버샷,"20대,30대","모던시크,유니크",http://www.covershot.kr/,jokyoungmi,https://www.sta1.com/shops/2750?shopType=S&gndr=F
인더클로젯,10대,십대쇼핑몰,http://www.xn--9m1bl9grqp8uan61a.com,inthecloset_insta,https://www.sta1.com/shops/3144?shopType=S&gndr=F
이프걸,30대,"미시스타일,심플베이직",http://www.ifgirl.co.kr,no_instagram,https://www.sta1.com/shops/402?shopType=S&gndr=F
더까루,30대,"럭셔리·명품,미시스타일",http://www.thekkaroo.com/,thekkaroo,https://www.sta1.com/shops/2733?shopType=S&gndr=F
아이러브비키니,"20대,30대",커플룩·비치룩,http://ilovebikini.co.kr,i.love.bikini,https://www.sta1.com/shops/841?shopType=S&gndr=F
치즈달,20대,"모던시크,심플베이직",http://www.cheesedal.co.kr/,cheesedal,https://www.sta1.com/shops/168?shopType=S&gndr=F
빛다,20대,"러블리,심플베이직",http://www.bit-da.com,bitda_com,https://www.sta1.com/shops/2916?shopType=S&gndr=F
마이클라씨,"20대,30대","모던시크,유니크",http://www.myclassy.co.kr/,myclassy_official,https://www.sta1.com/shops/2585?shopType=S&gndr=F
살롱엘,30대,"럭셔리·명품,미시스타일",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/2556?shopType=S&gndr=F
룩앳민,"10대,20대","유니크,십대쇼핑몰",http://www.lookatmin.com,no_instagram,https://www.sta1.com/shops/3188?shopType=S&gndr=F
소울메이트,"10대,20대,30대",언더웨어,http://matesales.com,soulmate_udwr,https://www.sta1.com/shops/3434?shopType=S&gndr=F
타라앤코,10대,십대쇼핑몰,http://www.taranco.co.kr/,tara_n_co,https://www.sta1.com/shops/5035?shopType=S&gndr=F
메이드제이,20대,"러블리,심플베이직",http://madejay.com,madejay.offcial,https://www.sta1.com/shops/4991?shopType=S&gndr=F
시부야,"20대,30대","유니크,심플베이직",http://www.sibuya.co.kr/,"luci_alice,sibuya_moo_n",https://www.sta1.com/shops/144?shopType=S&gndr=F
캔디글로우,30대,"유니크,심플베이직",http://candyglow.co.kr/,candyglow.co.kr,https://www.sta1.com/shops/1607?shopType=S&gndr=F
헬로우쿨피스,10대,십대쇼핑몰,http://www.coolpis.co.kr,no_instagram,https://www.sta1.com/shops/2558?shopType=S&gndr=F
도로시쥬얼리,"10대,20대,30대",쥬얼리,http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/3189?shopType=S&gndr=F
제이블린,"10대,20대","러블리,모던시크",http://j-blin.com,J_BLIN,https://www.sta1.com/shops/4244?shopType=S&gndr=F
러빈잇,20대,"러블리,심플베이직",http://www.lovin-it.co.kr,lovinit_official,https://www.sta1.com/shops/1173?shopType=S&gndr=F
로즈팩토리,"20대,30대","모던시크,유니크",http://www.rose-petal.co.kr/,no_instagram,https://www.sta1.com/shops/2789?shopType=S&gndr=F
리얼코코,20대,"유니크,심플베이직",http://www.realcoco.com/,realcoco_official,https://www.sta1.com/shops/971?shopType=S&gndr=F
쓰리컷,"20대,30대","모던시크,심플베이직",http://threecut.kr/,threecut,https://www.sta1.com/shops/4807?shopType=S&gndr=F
로즐리,"20대,30대","러블리,페미닌",http://www.rozley.co.kr,by_rozley,https://www.sta1.com/shops/4456?shopType=S&gndr=F
꼰에야,"10대,20대,30대",언더웨어,http://conella.co.kr/,con_ella_k,https://www.sta1.com/shops/2818?shopType=S&gndr=F
예삐모드,"10대,20대","십대쇼핑몰,심플베이직",http://www.yeah-b.com,yepbi,https://www.sta1.com/shops/3113?shopType=S&gndr=F
달리샵,20대,"유니크,심플베이직",http://darllyshop.co.kr/,no_instagram,https://www.sta1.com/shops/2716?shopType=S&gndr=F
어바웃썸,"20대,30대","럭셔리·명품,모던시크",http://aboutsome.co.kr/,aboutsome80,https://www.sta1.com/shops/4384?shopType=S&gndr=F
더제이수,"20대,30대","럭셔리·명품,모던시크",http://thejsoo.com,the_jsoo_suyoun,https://www.sta1.com/shops/3247?shopType=S&gndr=F
더웨이나인,"20대,30대","럭셔리·명품,페미닌",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/4345?shopType=S&gndr=F
파리앤뉴욕,30대,"모던시크,미시스타일",http://www.paris-newyork.co.kr/,siyeon0220,https://www.sta1.com/shops/1712?shopType=S&gndr=F
에이플리즈,"20대,30대","모던시크,심플베이직",http://aplz.kr/,xxa_plz,https://www.sta1.com/shops/4753?shopType=S&gndr=F
아이스크림12,"10대,20대","러블리,십대쇼핑몰",http://www.icecream12.com,icecream12_official,https://www.sta1.com/shops/135?shopType=S&gndr=F
디팍스,"10대,20대,30대",패션잡화,http://dparks.co.kr/,designparks,https://www.sta1.com/shops/4803?shopType=S&gndr=F
유유존,"20대,30대","섹시,페미닌",http://www.uuzone.co.kr,uu_zone,https://www.sta1.com/shops/526?shopType=S&gndr=F
바이윰,"20대,30대","유니크,심플베이직",http://www.byyoom.co.kr/,ig_byyoom,https://www.sta1.com/shops/192?shopType=S&gndr=F
비비드윤,"20대,30대","러블리,모던시크",http://vividyoon.co.kr/,yoonmida,https://www.sta1.com/shops/4457?shopType=S&gndr=F
여름아,"20대,30대",커플룩·비치룩,http://yeoreuma.com,no_instagram,https://www.sta1.com/shops/1579?shopType=S&gndr=F
하이디바,"20대,30대","섹시,페미닌",http://www.hi-diva.com/,hidiva_official,https://www.sta1.com/shops/1737?shopType=S&gndr=F
리얼마미,30대,"미시스타일,빅사이즈",http://www.realmommy.co.kr/,realmommy2,https://www.sta1.com/shops/2924?shopType=S&gndr=F
도나앤디,"10대,20대,30대",쥬얼리,http://www.dona-d.com/,dona_d_official,https://www.sta1.com/shops/2820?shopType=S&gndr=F
스타일티바,"20대,30대","러블리,페미닌",http://www.styletiba.com/,styletiba,https://www.sta1.com/shops/772?shopType=S&gndr=F
비비앤슈슈,"10대,20대,30대",슈즈,http://www.vivishoeshoe.com,vivinshoe,https://www.sta1.com/shops/1313?shopType=S&gndr=F
민지콩,30대,"모던시크,심플베이직",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/2709?shopType=S&gndr=F
드푸앙,"20대,30대","러블리,모던시크",http://www.depuang.co.kr/,depuang,https://www.sta1.com/shops/2938?shopType=S&gndr=F
쏘머치,"10대,20대","빅사이즈,심플베이직",http://www.ssomuch.com/,ssomuch_eun,https://www.sta1.com/shops/1454?shopType=S&gndr=F
골드리아,"10대,20대,30대",쥬얼리,http://www.goldria.net,goldria.co.kr,https://www.sta1.com/shops/2657?shopType=S&gndr=F
나인그랩,30대,"모던시크,페미닌",http://www.9grab.com/,no_instagram,https://www.sta1.com/shops/2821?shopType=S&gndr=F
선데이업,"10대,20대","러블리,심플베이직",http://sundayup.co.kr,sundayupp,https://www.sta1.com/shops/3193?shopType=S&gndr=F
보가,"10대,20대,30대",슈즈,http://www.voga.co.kr,_voga,https://www.sta1.com/shops/2525?shopType=S&gndr=F
라뷰,"10대,20대,30대",슈즈,http://www.laview.co.kr/,no_instagram,https://www.sta1.com/shops/2865?shopType=S&gndr=F
블랙더핏,"10대,20대","십대쇼핑몰,빅사이즈",http://blackthefit.com/,blackthefit,https://www.sta1.com/shops/3162?shopType=S&gndr=F
레디투웨어,"20대,30대","럭셔리·명품,모던시크",http://www.ready-2-wear.co.kr,no_instagram,https://www.sta1.com/shops/2802?shopType=S&gndr=F
말랑루즈,"20대,30대","럭셔리·명품,페미닌",http://www.marlangrouge.com,marlangrouge,https://www.sta1.com/shops/1431?shopType=S&gndr=F
살롱드바이미,30대,"모던시크,심플베이직",http://www.byme.co.kr/,baobabi,https://www.sta1.com/shops/2942?shopType=S&gndr=F
러블리슈즈,"10대,20대,30대",슈즈,http://lovelyshoes.co.kr/,lovelyshoeskorea,https://www.sta1.com/shops/98?shopType=S&gndr=F
더모드,20대,"유니크,심플베이직",http://www.themode.co.kr,themode_unni,https://www.sta1.com/shops/1208?shopType=S&gndr=F
핑크시크릿,30대,"럭셔리·명품,미시스타일",http://www.pinksecret.co.kr/,pinksecret85,https://www.sta1.com/shops/67?shopType=S&gndr=F
워킹코코,"20대,30대","럭셔리·명품,페미닌",http://www.walkingcoco.co.kr/,walking_coco,https://www.sta1.com/shops/245?shopType=S&gndr=F
위드모먼트,"20대,30대","유니크,심플베이직",http://www.withmoment.co.kr,daily_ann,https://www.sta1.com/shops/3023?shopType=S&gndr=F
온더리버,"20대,30대","러블리,심플베이직",http://www.ontheriver.co.kr/,ontheriver_river,https://www.sta1.com/shops/5011?shopType=S&gndr=F
삐뽕언니,"20대,30대","모던시크,유니크",http://bbibbongunni.com,bbibbongunni,https://www.sta1.com/shops/3243?shopType=S&gndr=F
리코이,"20대,30대","모던시크,심플베이직",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/5034?shopType=S&gndr=F
애즈마마,"10대,20대,30대",쥬얼리,http://asmama.com/,asmama_official,https://www.sta1.com/shops/116?shopType=S&gndr=F
리즈비커밍,"10대,20대","십대쇼핑몰,심플베이직",http://leedsbecoming.com,leezbecoming,https://www.sta1.com/shops/4462?shopType=S&gndr=F
타임레이디,"20대,30대","럭셔리·명품,페미닌",http://www.timelady.co.kr/,timelady_official,https://www.sta1.com/shops/4739?shopType=S&gndr=F
유인미,"20대,30대","섹시,페미닌",http://u-inme.com/,u.inme,https://www.sta1.com/shops/4491?shopType=S&gndr=F
오픈잇히어,"10대,20대","유니크,십대쇼핑몰",http://www.openithere.com/,opihr,https://www.sta1.com/shops/2714?shopType=S&gndr=F
멜팅블루,"20대,30대","모던시크,유니크",http://www.meltingblue.co.kr/,meltingblue_,https://www.sta1.com/shops/3168?shopType=S&gndr=F
제이투유마켓,"10대,20대","러블리,심플베이직",http://jtoumarket.com/,jtou_market,https://www.sta1.com/shops/4894?shopType=S&gndr=F
그루밍노트,"20대,30대","모던시크,심플베이직",http://groomingnote.com,no_instagram,https://www.sta1.com/shops/4460?shopType=S&gndr=F
베베체,"10대,20대","십대쇼핑몰,심플베이직",http://bebeche.com,bebeche_official,https://www.sta1.com/shops/3004?shopType=S&gndr=F
모모다,20대,"러블리,심플베이직",http://mo-moda.com/,no_instagram,https://www.sta1.com/shops/4626?shopType=S&gndr=F
헤이부,"10대,20대","러블리,심플베이직",http://heyboo.co.kr/,heyboo.insta,https://www.sta1.com/shops/4520?shopType=S&gndr=F
일트,"20대,30대","모던시크,유니크",http://www.ilt-shop.co.kr/,"jeehyung.k,grapholic1",https://www.sta1.com/shops/4395?shopType=S&gndr=F
가발나라,"10대,20대,30대",패션잡화,http://www.gabalnara.com/,gabalnara_official,https://www.sta1.com/shops/1073?shopType=S&gndr=F
아름다운174,"20대,30대","빅사이즈,심플베이직",http://www.174.co.kr/,"a_reum_174,174_official",https://www.sta1.com/shops/2731?shopType=S&gndr=F
엠제이드,"10대,20대,30대",가방,http://www.m-jade.co.kr,mjade_korea,https://www.sta1.com/shops/3180?shopType=S&gndr=F
필링스,20대,"모던시크,심플베이직",http://feelings.co.kr/,_feelings2,https://www.sta1.com/shops/4770?shopType=S&gndr=F
미미앤바비,"10대,20대,30대",커플룩·비치룩,http://mimibabi.com,mimibabi_,https://www.sta1.com/shops/838?shopType=S&gndr=F
채버블,"20대,30대","러블리,모던시크",http://www.chaebubble.com/,chaebubble,https://www.sta1.com/shops/4453?shopType=S&gndr=F
러블림,10대,십대쇼핑몰,http://www.loverim.com,lovelym_yerim,https://www.sta1.com/shops/3186?shopType=S&gndr=F
느낌있는댄서,"10대,20대","섹시,유니크",http://itdancer.com/,itdancer_official,https://www.sta1.com/shops/4515?shopType=S&gndr=F
본지샵,"10대,20대","유니크,십대쇼핑몰",http://www.bonzishop.com,BONZISHOP,https://www.sta1.com/shops/22?shopType=S&gndr=F
멜티드,"10대,20대","러블리,십대쇼핑몰",http://melted.co.kr/,meltedurheart,https://www.sta1.com/shops/986?shopType=S&gndr=F
THEXXXY,"10대,20대","십대쇼핑몰,커플룩·비치룩",http://thexxxy.com/,the_x.x.x.y,https://www.sta1.com/shops/4276?shopType=S&gndr=F
니뽄쭈야,30대,"러블리,모던시크",http://leandj.com,"leandj_korea,nj_cheajung",https://www.sta1.com/shops/1446?shopType=S&gndr=F
헬로우스위티,"20대,30대","모던시크,심플베이직",http://www.hellosweety.co.kr/,hellosweety_korea,https://www.sta1.com/shops/1084?shopType=S&gndr=F
비비드플랜,"20대,30대","러블리,모던시크",http://www.vividplan.co.kr/,vividplan_jin,https://www.sta1.com/shops/3079?shopType=S&gndr=F
클로즈클립,"10대,20대","모던시크,심플베이직",http://www.close-clip.com,closeclip,https://www.sta1.com/shops/4571?shopType=S&gndr=F
달트,"10대,20대","러블리,십대쇼핑몰",http://www.daltt.co.kr/,daltt_official,https://www.sta1.com/shops/3174?shopType=S&gndr=F
엠스타일,"20대,30대","러블리,모던시크",http://m-style.co.kr/,mstyle0528,https://www.sta1.com/shops/4563?shopType=S&gndr=F
모딘드센느,"10대,20대,30대",패션잡화,http://www.modinedeseine.com/,modinedeseine,https://www.sta1.com/shops/3172?shopType=S&gndr=F
티오그랜드마더,"20대,30대","모던시크,심플베이직",http://www.tograndmother.co.kr/,tograndmother_look,https://www.sta1.com/shops/206?shopType=S&gndr=F
트위,"10대,20대","러블리,심플베이직",http://twee.co.kr/,twee_official,https://www.sta1.com/shops/3203?shopType=S&gndr=F
세컨드베리,20대,"섹시,페미닌",http://secondvery.com/,secondv__ery,https://www.sta1.com/shops/4599?shopType=S&gndr=F
코발트빈,"20대,30대","모던시크,유니크",http://www.cobaltvin.co.kr/,cobaltvin_,https://www.sta1.com/shops/2767?shopType=S&gndr=F
앤피오나,30대,"미시스타일,심플베이직",http://www.annpiona.co.kr/,"annpiona_,piona_jin",https://www.sta1.com/shops/611?shopType=S&gndr=F
리네아스토리아,"10대,20대,30대",패션잡화,http://www.linea-storia.co.kr/,lineastoria_korea,https://www.sta1.com/shops/3430?shopType=S&gndr=F
데일리쥬,20대,"러블리,심플베이직",http://www.dailyjou.com/,daily_jou,https://www.sta1.com/shops/4771?shopType=S&gndr=F
바구니,"10대,20대,30대",가방,http://www.bag-uni.com/,baguni_insta,https://www.sta1.com/shops/4584?shopType=S&gndr=F
쿠치마치,"10대,20대","유니크,십대쇼핑몰",http://www.kuchimachi.com,kuchi_machi,https://www.sta1.com/shops/877?shopType=S&gndr=F
비피샵,"20대,30대","럭셔리·명품,모던시크",http://www.bp-shop.co.kr/,wanna_bp,https://www.sta1.com/shops/2747?shopType=S&gndr=F
메리엣,"20대,30대","러블리,모던시크",http://www.merryat.com/,merry_at_,https://www.sta1.com/shops/4455?shopType=S&gndr=F
딸기쨈프로젝트,10대,십대쇼핑몰,http://www.dalkijam.net/,dalkijamp,https://www.sta1.com/shops/325?shopType=S&gndr=F
요블림,10대,십대쇼핑몰,http://yovelym.com/,yovelym_,https://www.sta1.com/shops/3195?shopType=S&gndr=F
나나진,"10대,20대","러블리,심플베이직",http://www.nanajean.co.kr/,_nanajean,https://www.sta1.com/shops/3202?shopType=S&gndr=F
노란옷장,30대,"미시스타일,심플베이직",http://www.noran-otjang.co.kr/,no_instagram,https://www.sta1.com/shops/268?shopType=S&gndr=F
280데이즈,30대,"미시스타일,빅사이즈",http://www.280days.co.kr/,"accounts,280days_official",https://www.sta1.com/shops/4468?shopType=S&gndr=F
다크홀릭,"20대,30대","섹시,페미닌",http://dark-holic.co.kr/,darkholic_official,https://www.sta1.com/shops/1721?shopType=S&gndr=F
완스몰,"10대,20대","러블리,심플베이직",http://www.wansmall.com,wansmall.official,https://www.sta1.com/shops/4304?shopType=S&gndr=F
가발매니아,"10대,20대,30대",패션잡화,http://www.gabalmania.com/,gabalmania,https://www.sta1.com/shops/112?shopType=S&gndr=F
수헬렌,"20대,30대","럭셔리·명품,페미닌",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/4405?shopType=S&gndr=F
럽인업,"10대,20대","러블리,심플베이직",http://luv-in-up.com,luvinup_k,https://www.sta1.com/shops/3252?shopType=S&gndr=F
블로거복,"20대,30대","럭셔리·명품,모던시크",http://bloggerbok.co.kr/,bloggerbok,https://www.sta1.com/shops/2935?shopType=S&gndr=F
걸스케이스,"10대,20대,30대",패션잡화,http://girlscase.co.kr/,girlscase_,https://www.sta1.com/shops/4833?shopType=S&gndr=F
릴리,"10대,20대,30대",가방,http://www.rilly.co.kr,rillybag_official,https://www.sta1.com/shops/2972?shopType=S&gndr=F
코즈믹레이,"20대,30대","유니크,심플베이직",http://www.cosmicray.co.kr/,cosmicray0306,https://www.sta1.com/shops/1547?shopType=S&gndr=F
옷질 in Bohemian,"20대,30대","러블리,미시스타일",http://www.5zzil.com,no_instagram,https://www.sta1.com/shops/3324?shopType=S&gndr=F
코튼캔디스토어,"20대,30대","섹시,유니크",http://www.cottoncandystore.co.kr/,cottoncandystore.co.kr,https://www.sta1.com/shops/4720?shopType=S&gndr=F
황바비,"20대,30대","섹시,페미닌",http://www.hwangbarbie.com/,hwangbarbie,https://www.sta1.com/shops/2708?shopType=S&gndr=F
데이빈,"10대,20대","러블리,모던시크",http://www.daybin.co.kr/,daybin_official,https://www.sta1.com/shops/2759?shopType=S&gndr=F
하이쭈,10대,십대쇼핑몰,http://www.hijjoo.com,hi_jjoo,https://www.sta1.com/shops/3036?shopType=S&gndr=F
길동상사,30대,"모던시크,페미닌",http://www.gildongsangsa.com/,jwjw0317,https://www.sta1.com/shops/2754?shopType=S&gndr=F
쭈당당,"20대,30대","빅사이즈,심플베이직",http://www.jjoodd.com/,no_instagram,https://www.sta1.com/shops/2775?shopType=S&gndr=F
얀새,"20대,30대","러블리,모던시크",http://yansae.com/,yansae_jenny,https://www.sta1.com/shops/1610?shopType=S&gndr=F
로코보니타,"20대,30대","모던시크,심플베이직",http://locobonita.com,locobonita_com,https://www.sta1.com/shops/3215?shopType=S&gndr=F
막스앤시크,30대,"럭셔리·명품,미시스타일",http://www.maxnchic.com/,maxnchic,https://www.sta1.com/shops/4359?shopType=S&gndr=F
바비로렌,"20대,30대","러블리,페미닌",http://www.babirolen.com,babirolen_mongu,https://www.sta1.com/shops/1151?shopType=S&gndr=F
블랙얼반,20대,"모던시크,심플베이직",http://www.blackurban.co.kr,blackurban_korea,https://www.sta1.com/shops/3088?shopType=S&gndr=F
애수,30대,"미시스타일,빅사이즈",http://www.aesoo.co.kr/,luv_aesoo,https://www.sta1.com/shops/2722?shopType=S&gndr=F
모어모먼트,20대,"모던시크,유니크",http://www.moremoment.com/,no_instagram,https://www.sta1.com/shops/2812?shopType=S&gndr=F
봉주르프로젝트,"20대,30대","모던시크,심플베이직",http://bonjourproject.kr/,eun_zzang,https://www.sta1.com/shops/3200?shopType=S&gndr=F
드레스업,"10대,20대","모던시크,유니크",http://dressupp.net,no_instagram,https://www.sta1.com/shops/874?shopType=S&gndr=F
